age,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,employment_type
47,13,0,1,0,0,0,0,40,1,0,1
35,13,1,3,0,1,0,0,45,1,1,1
57,10,0,2,2,1,1,0,75,1,0,0
68,9,0,2,0,1,0,0,25,1,1,2
23,6,1,3,0,1,0,0,40,1,1,1
20,9,1,4,0,1,0,0,40,1,1,0
46,11,1,5,0,0,0,0,36,1,1,1
31,7,0,2,0,1,0,0,40,1,0,1
18,10,1,4,0,0,0,0,25,1,1,1
17,8,1,4,0,1,0,0,20,1,1,1
44,14,0,2,0,1,0,0,35,1,0,0
36,13,0,1,0,0,0,0,40,1,0,1
19,10,1,4,0,0,0,0,12,1,1,1
51,9,0,2,0,1,0,0,40,1,0,1
59,11,0,2,0,1,1,0,40,1,0,1
19,5,0,2,0,1,0,0,45,1,1,1
30,11,1,3,0,0,0,0,40,1,1,1
20,10,1,4,0,1,0,0,25,1,1,1
43,9,0,2,0,1,0,0,40,0,1,1
32,10,1,3,1,1,0,1,40,1,1,1
41,9,0,2,0,1,0,0,40,1,1,1
19,9,0,1,0,0,0,0,40,1,1,1
57,9,0,2,0,1,0,0,50,1,1,1
55,4,0,2,3,1,0,0,40,1,1,1
20,10,1,3,0,0,0,0,40,1,1,2
57,14,0,2,0,1,0,0,55,1,0,1
61,9,0,2,0,1,0,1,20,1,1,1
42,9,1,3,0,0,0,0,24,1,1,1
29,11,1,4,0,1,0,0,40,1,1,1
29,10,0,2,0,1,0,1,40,1,0,1
35,9,1,0,0,0,0,0,38,1,1,0
41,9,1,3,0,0,0,0,30,1,1,1
39,7,0,2,0,1,0,0,40,1,1,0
24,13,0,1,0,0,0,0,40,1,1,1
46,14,0,2,0,1,0,0,40,1,0,1
23,9,1,3,0,1,0,0,40,1,1,1
28,9,1,0,0,1,0,0,50,1,1,1
66,9,1,3,0,1,0,0,40,1,1,2
20,7,1,4,3,1,0,0,40,1,1,1
27,13,1,5,2,0,0,0,40,0,1,1
28,10,0,2,0,1,0,0,40,1,1,0
35,13,0,2,0,1,0,0,50,1,1,0
62,10,0,2,0,1,0,0,80,1,1,2
47,9,0,1,0,0,0,0,40,0,1,1
47,13,1,3,0,1,0,1,51,1,0,1
22,10,1,3,0,1,0,0,40,1,1,1
38,10,1,3,0,1,0,0,75,1,1,0
20,9,1,4,0,1,0,0,40,1,1,2
19,9,1,3,0,0,0,0,40,1,1,1
37,4,0,2,0,1,0,0,40,1,1,0
39,9,1,4,0,0,0,0,50,1,1,1
23,11,1,3,0,0,0,0,40,1,1,1
24,6,1,0,3,1,0,0,65,0,1,0
39,9,0,2,0,1,0,0,40,1,1,2
47,9,0,2,0,1,0,0,40,1,1,0
32,13,1,3,0,1,0,0,40,1,1,1
29,9,1,0,0,0,0,0,42,1,1,1
27,9,0,2,0,1,0,0,40,1,1,1
33,10,0,2,0,1,0,0,40,1,0,1
74,6,0,2,0,1,0,0,20,1,1,1
30,6,0,2,0,1,0,0,40,0,1,1
55,16,0,2,0,1,0,0,40,1,0,1
49,10,0,1,0,0,0,0,40,1,0,1
29,14,0,2,0,1,0,0,30,1,1,2
60,10,0,2,0,1,0,0,15,1,1,2
44,9,1,0,0,1,0,0,40,1,1,0
34,9,1,3,0,0,0,1,45,1,1,1
45,9,0,2,0,1,0,0,40,1,1,1
20,10,1,4,0,1,0,0,38,1,1,0
34,14,1,3,0,0,0,0,50,1,1,1
34,10,1,0,0,0,0,0,40,1,1,1
35,11,1,3,0,0,0,0,65,1,1,1
29,10,1,0,0,0,0,0,38,1,1,0
25,10,1,3,0,1,1,0,50,1,0,1
27,10,1,3,0,0,0,0,38,1,1,1
32,9,0,2,0,1,0,0,48,1,1,1
38,10,0,2,0,1,0,0,40,1,0,1
40,13,0,2,0,1,0,0,50,1,0,1
60,9,0,2,0,1,0,0,70,1,0,2
50,7,1,3,3,0,0,0,40,1,1,1
19,10,1,3,0,1,0,0,45,1,1,1
42,13,0,2,0,1,0,0,55,1,0,1
20,9,1,4,0,0,0,0,40,1,1,1
18,9,1,4,0,0,0,0,17,1,1,1
33,12,1,4,0,0,0,0,40,1,1,1
48,9,1,0,3,0,0,0,28,1,1,1
73,7,0,2,0,1,0,0,15,1,1,1
36,4,0,2,0,1,1,0,45,1,0,2
58,7,1,3,3,0,1,0,40,1,0,0
54,4,0,2,0,1,0,0,40,1,1,1
50,14,1,3,0,0,0,0,25,1,1,2
34,9,0,2,0,1,0,0,40,1,1,1
38,9,1,3,0,0,0,0,40,1,1,1
25,10,1,3,0,1,0,0,40,1,1,1
39,9,0,2,0,1,0,0,60,1,1,2
27,13,1,3,0,1,0,0,40,1,1,1
56,10,1,3,0,0,0,0,45,0,1,1
20,10,1,4,0,0,0,0,20,1,1,1
22,10,1,0,0,0,0,0,32,1,1,1
38,13,0,2,3,1,0,0,50,1,0,0
30,10,1,0,0,1,0,0,50,1,1,2
58,4,0,2,0,1,0,0,40,1,0,2
40,13,0,2,0,1,0,0,40,1,0,1
31,9,1,0,0,0,0,1,40,1,1,1
26,9,0,2,0,1,0,0,40,1,1,1
28,13,1,3,4,0,0,0,40,1,1,0
28,11,0,2,0,1,0,0,60,1,1,2
60,14,1,3,0,0,0,0,50,1,1,1
50,9,1,5,0,0,0,0,40,1,1,1
42,9,0,2,0,1,0,0,40,1,1,1
45,13,1,3,0,0,0,0,40,1,1,1
17,6,1,4,0,0,0,0,6,1,1,1
40,9,1,3,0,0,0,1,40,1,1,1
44,14,0,2,0,1,0,0,50,1,0,1
55,16,0,2,0,1,0,0,56,1,0,1
60,9,1,3,0,1,0,0,40,1,1,1
19,9,1,4,0,0,0,0,36,1,1,0
58,9,0,2,0,1,0,0,24,0,1,1
27,9,1,3,3,1,0,0,40,1,1,1
47,9,0,2,0,1,0,0,40,1,0,1
49,9,0,2,0,1,0,0,40,1,0,1
26,10,1,3,2,1,0,0,40,0,1,1
44,14,0,2,3,1,0,1,40,1,0,1
18,7,1,4,0,1,0,0,20,1,1,1
20,9,1,5,0,1,0,0,60,1,1,1
41,10,1,3,0,1,0,0,40,1,1,1
20,10,1,4,0,0,0,0,38,0,1,1
32,10,0,2,0,1,0,0,40,1,1,1
52,9,1,3,0,1,0,0,40,1,1,1
22,9,1,4,0,1,0,1,45,1,1,2
60,13,1,3,0,0,0,0,40,0,0,1
26,3,0,2,4,1,0,0,40,0,1,1
60,10,0,2,0,1,0,0,26,1,1,1
28,6,0,1,4,0,0,0,48,0,1,1
32,10,1,0,0,1,0,0,40,1,1,1
41,9,0,2,0,1,0,0,45,1,1,1
47,6,0,2,0,1,0,0,40,1,0,1
33,9,1,3,0,0,0,0,40,1,1,1
54,9,0,2,0,1,0,0,40,1,0,2
39,9,0,2,0,1,0,0,50,1,1,2
41,7,0,2,3,1,0,0,40,1,1,1
39,6,0,2,0,1,0,0,70,1,1,2
41,10,0,2,3,1,0,0,40,1,1,1
33,11,1,0,3,1,0,0,50,1,1,2
31,9,0,2,0,1,0,0,40,1,1,1
41,6,1,3,0,1,0,0,40,1,1,1
22,9,1,4,0,0,1,0,25,1,1,1
58,10,0,2,0,1,0,0,48,1,1,1
53,11,1,5,3,0,0,1,40,1,1,1
63,14,1,3,0,1,0,0,40,1,0,0
20,10,1,4,0,0,0,0,40,1,1,1
34,10,1,3,0,1,0,0,15,1,1,1
59,10,1,3,0,0,0,0,38,1,0,1
36,13,0,1,0,0,0,0,25,1,0,2
39,9,1,0,0,0,0,0,40,1,1,1
34,12,1,3,2,0,0,0,60,1,0,0
50,11,0,2,0,1,0,0,40,1,1,1
34,9,1,4,0,0,0,0,40,1,1,0
42,9,0,2,0,1,1,0,40,1,0,1
49,6,0,2,0,1,0,1,40,1,0,1
65,2,0,2,0,1,0,0,35,0,1,1
30,9,1,4,3,0,0,0,35,1,1,1
28,9,0,2,0,1,0,0,40,1,1,1
22,9,1,3,0,0,0,0,48,1,1,1
50,14,0,2,0,1,0,0,40,1,1,2
52,14,0,2,0,1,1,0,60,1,0,2
36,9,0,2,0,1,0,0,50,1,1,1
55,13,0,2,0,1,0,0,55,1,0,1
42,10,0,2,0,1,1,0,40,1,0,0
49,5,1,0,0,1,0,1,40,1,0,0
30,13,1,3,0,1,0,0,40,1,0,0
20,10,1,4,0,0,0,0,20,1,1,1
47,9,0,1,0,0,0,0,40,1,1,1
41,10,0,2,0,1,0,0,50,1,0,1
27,9,1,4,0,1,0,0,20,1,1,1
36,9,1,3,0,1,0,0,40,1,1,1
27,9,0,2,0,1,0,0,40,1,0,1
44,15,1,0,0,1,0,0,40,1,0,0
29,10,0,2,0,1,0,0,40,1,1,0
64,16,0,2,0,1,1,0,60,0,0,2
48,9,1,4,0,1,1,0,40,1,0,0
55,13,0,2,0,1,0,0,40,1,0,1
51,14,0,2,0,1,0,0,50,1,0,0
31,13,0,2,0,1,0,0,55,1,1,1
30,5,1,0,0,0,0,0,40,1,1,1
48,9,1,3,0,0,0,0,38,1,1,1
52,10,0,2,0,1,0,0,40,1,0,1
18,10,1,4,0,0,0,0,15,1,1,1
36,9,1,0,0,0,0,0,40,1,1,2
22,9,0,2,0,1,0,0,50,1,0,1
56,3,0,2,3,1,0,0,40,1,1,1
50,9,0,2,0,1,1,0,40,1,0,1
27,9,1,0,3,0,0,0,40,1,1,0
21,9,1,3,0,1,1,0,60,1,1,1
36,13,0,2,0,1,0,0,50,1,0,1
35,14,0,2,0,1,0,0,60,1,0,1
20,9,0,2,0,1,0,0,45,1,1,1
34,11,0,2,3,1,0,0,45,1,0,1
23,10,1,4,0,1,0,0,30,1,1,1
39,9,0,5,0,0,0,0,40,1,1,0
40,13,0,2,0,1,0,0,40,1,1,2
41,10,1,4,0,1,0,0,50,1,1,1
49,10,1,3,2,0,0,0,40,1,1,1
28,9,1,4,0,1,0,0,40,1,1,1
42,10,1,0,3,0,0,0,41,1,1,1
37,7,0,2,0,1,0,0,40,1,1,1
18,8,1,4,0,1,0,0,40,1,1,1
65,7,0,2,0,1,0,0,20,1,1,1
31,13,1,0,3,0,0,0,40,1,1,1
34,7,0,2,0,1,0,0,50,1,1,1
25,9,0,2,0,1,0,0,40,1,1,1
37,7,1,0,3,0,0,0,40,1,1,1
36,9,1,3,0,1,0,0,50,1,1,2
21,10,1,3,0,1,0,0,57,1,1,1
20,10,1,3,0,0,0,0,25,1,1,1
51,6,1,0,0,0,0,0,40,1,1,1
24,13,1,3,0,0,0,0,20,1,1,1
39,10,0,2,0,1,0,0,50,1,0,1
37,10,1,3,0,0,0,0,40,1,0,1
49,10,0,2,0,1,0,0,50,1,0,2
21,10,1,4,0,1,0,0,20,1,1,1
24,10,1,4,3,0,0,0,40,1,1,1
32,9,0,2,0,1,0,0,40,1,1,0
47,8,1,3,3,1,0,0,40,1,1,1
20,9,1,4,3,0,0,0,20,1,1,1
25,9,1,3,0,1,1,0,45,1,1,1
24,13,1,3,0,1,0,0,40,1,1,0
45,11,0,2,0,1,0,0,40,1,1,0
27,9,0,2,0,1,0,0,50,1,1,1
18,4,1,5,2,0,0,0,40,0,1,1
64,9,0,2,0,1,0,0,45,1,0,1
33,9,0,2,1,1,0,0,40,1,1,1
29,9,1,0,0,0,0,0,40,1,1,0
17,7,1,4,0,0,0,0,15,1,1,1
33,9,1,3,3,1,0,0,38,1,1,1
43,13,1,3,0,1,0,0,40,1,1,0
33,13,0,2,0,1,0,0,50,1,0,2
19,10,1,4,0,0,0,0,10,1,1,1
47,9,0,2,0,1,0,0,49,1,0,1
24,12,1,4,0,0,0,0,15,1,1,1
56,13,0,2,0,1,0,0,50,1,0,1
37,13,1,3,0,1,0,0,15,1,1,2
41,9,1,0,0,0,0,0,40,1,1,0
59,16,1,0,0,1,1,0,45,1,0,0
47,10,0,1,0,0,0,0,40,1,1,1
24,11,1,3,0,1,0,0,45,1,1,1
68,9,0,2,3,1,0,0,5,1,1,1
31,13,0,2,0,1,0,0,40,1,0,0
23,6,0,2,0,1,0,0,40,0,1,1
38,9,0,2,0,1,0,0,44,1,1,1
47,14,1,3,0,1,1,0,40,1,0,1
74,8,0,2,0,1,1,0,20,0,1,2
34,13,1,4,0,0,0,0,40,1,1,1
23,9,1,4,0,1,0,0,37,0,1,1
46,13,1,3,0,0,0,0,40,1,1,2
59,2,0,2,0,1,0,0,40,1,1,1
36,9,0,2,0,1,0,0,70,1,1,2
40,10,0,2,0,1,0,0,40,1,1,2
62,15,0,2,0,1,0,0,16,1,1,2
37,10,0,2,2,1,0,0,55,1,1,1
46,9,0,2,0,1,0,0,40,1,1,0
30,9,1,0,0,0,0,1,70,1,1,1
46,9,0,1,0,0,0,0,40,1,1,1
32,9,0,2,0,1,0,0,45,1,1,2
31,10,0,1,1,0,0,0,40,1,0,0
62,6,1,3,0,0,0,0,40,1,1,1
19,10,1,4,0,0,0,0,20,1,1,1
44,10,1,0,0,0,0,0,40,1,1,1
41,4,0,2,0,1,0,0,40,0,1,1
43,9,0,1,3,0,0,1,40,1,0,0
35,10,1,0,3,1,0,0,40,1,1,1
61,9,1,3,3,0,0,1,50,1,1,1
38,12,1,0,0,0,0,0,20,1,1,2
34,6,0,2,0,1,0,0,40,1,0,0
33,9,0,2,0,1,0,0,40,1,1,1
23,13,1,0,0,1,0,0,40,1,1,1
60,7,0,2,0,1,0,1,70,1,0,1
51,10,0,2,0,1,0,1,50,1,0,1
62,12,1,3,0,0,0,0,7,1,1,1
44,9,1,0,3,0,0,0,40,1,1,1
36,9,0,2,0,1,0,0,40,1,1,0
67,9,1,3,0,0,0,0,20,1,1,2
31,9,1,3,3,1,0,0,30,1,1,1
58,15,1,3,0,1,1,0,40,1,0,2
45,13,0,1,0,0,0,0,40,1,0,1
17,8,1,4,0,1,0,0,16,1,1,1
32,13,1,0,0,0,0,0,30,1,1,1
27,9,1,4,0,0,0,0,32,1,1,1
79,10,0,5,0,1,0,0,20,1,1,1
39,9,0,1,0,0,0,0,40,1,1,1
19,4,1,4,0,1,0,0,33,1,1,1
45,14,0,2,0,1,0,0,40,0,0,0
65,9,1,3,3,0,1,0,40,1,1,1
53,5,1,0,3,1,0,0,75,0,1,1
42,9,1,0,0,0,0,0,45,1,1,1
52,10,0,2,0,1,1,0,45,1,0,1
39,11,1,0,0,0,0,0,40,1,1,1
39,9,0,2,0,1,1,0,40,1,1,1
30,9,1,4,0,1,0,0,80,1,1,2
54,9,1,0,0,1,1,0,40,1,1,1
23,10,0,2,0,1,0,0,40,1,1,0
39,13,1,3,0,1,0,0,55,1,1,1
43,12,1,3,0,1,0,0,40,1,1,1
90,9,0,2,0,1,0,0,40,1,1,1
28,10,1,3,0,1,0,0,60,1,1,1
48,9,1,3,0,1,0,0,40,1,1,0
27,7,0,2,0,1,0,0,40,1,1,1
50,16,1,3,0,1,1,0,50,1,0,1
23,10,0,2,0,1,0,0,40,1,1,1
51,13,0,2,0,1,0,0,50,1,0,2
20,10,0,2,0,1,0,0,30,1,1,1
43,9,0,2,0,1,0,0,68,1,0,2
39,9,0,2,0,1,0,0,80,1,0,1
40,9,1,3,3,0,0,0,48,1,1,0
65,13,0,2,0,1,1,0,40,1,0,1
61,9,0,1,0,0,1,0,5,1,1,1
50,15,0,2,0,1,1,0,80,1,0,2
41,10,1,4,0,1,0,0,40,1,1,2
59,13,0,2,0,1,0,0,40,1,0,0
26,13,1,4,0,1,0,0,50,1,1,1
28,11,1,4,0,0,1,0,36,1,1,1
61,9,0,2,0,1,0,0,40,1,1,1
49,10,0,1,0,0,0,0,40,1,0,1
41,14,0,1,0,0,0,0,40,1,0,1
27,9,0,2,0,1,0,0,60,1,1,1
26,9,0,2,2,1,0,0,40,1,0,0
49,9,1,0,3,0,0,0,40,1,1,2
58,13,1,3,0,0,0,0,40,1,1,0
39,4,0,2,0,1,0,0,48,1,1,1
57,9,0,2,0,1,1,0,60,0,0,2
37,9,0,2,0,1,0,0,40,1,1,1
82,10,1,3,0,1,0,0,20,1,1,2
55,9,0,2,0,1,0,0,56,1,0,1
38,14,1,3,0,1,0,0,40,1,0,2
28,10,1,3,3,1,0,0,40,1,1,1
51,10,0,2,0,1,1,0,40,1,1,1
22,10,1,5,0,1,0,0,20,1,1,1
48,10,1,0,0,0,0,0,50,1,1,2
32,10,0,2,0,1,0,0,40,1,1,1
41,12,1,0,0,1,0,0,40,1,1,1
29,10,0,4,3,1,0,0,40,1,1,0
53,13,0,2,2,1,0,1,40,0,1,1
31,14,0,2,0,1,0,0,90,1,0,0
41,9,1,5,0,1,0,0,20,1,1,2
25,5,0,2,0,1,0,0,40,0,1,1
67,13,0,2,0,1,0,0,40,1,0,1
23,13,1,4,0,0,0,0,40,1,1,1
23,10,0,1,0,0,0,0,35,1,1,1
27,13,1,3,0,1,0,1,40,1,1,1
55,13,1,5,0,0,0,1,38,1,1,1
46,15,1,3,0,1,0,0,50,1,0,1
56,9,0,2,0,1,0,0,40,0,0,1
34,9,1,5,3,1,0,0,40,1,1,1
22,13,1,4,0,0,0,0,35,1,1,1
62,4,1,3,0,0,0,0,40,1,1,1
45,9,0,2,0,1,0,1,40,1,0,1
64,9,1,3,0,0,0,0,35,1,1,0
18,8,1,4,3,0,0,0,32,1,1,1
33,9,1,3,0,1,0,0,40,1,1,1
27,13,0,1,0,0,0,0,90,1,0,1
27,13,1,4,0,0,0,0,40,1,1,2
46,15,0,2,0,1,1,0,60,1,0,2
19,9,1,3,2,0,0,0,40,1,1,1
24,2,0,5,0,1,0,0,40,0,1,1
55,9,0,2,0,1,1,0,72,1,0,1
46,10,0,2,0,1,1,0,35,1,0,2
23,9,1,0,0,1,0,0,40,1,1,1
45,10,1,3,0,0,0,0,29,1,1,1
27,9,0,2,0,1,0,0,40,1,1,1
20,9,1,4,0,1,0,0,23,1,1,1
25,9,1,0,0,0,0,0,40,1,1,1
28,9,1,3,0,1,0,0,55,1,1,1
23,10,1,4,0,0,0,0,10,1,1,1
36,14,1,3,0,0,0,0,40,1,1,1
21,9,1,3,3,1,0,0,32,1,1,1
47,10,1,3,3,1,0,0,40,1,1,1
22,9,1,3,0,1,0,0,45,1,1,1
58,9,0,2,0,1,0,0,50,1,1,0
28,13,0,2,0,1,0,0,40,1,1,1
34,9,1,3,3,1,0,0,45,1,1,1
17,7,1,4,0,1,0,0,30,1,1,1
51,3,0,2,0,1,0,0,70,0,1,1
63,9,0,2,0,1,0,0,48,1,1,1
29,10,1,3,0,1,0,0,40,1,1,1
52,11,0,2,0,1,0,1,45,1,0,1
32,9,0,2,0,1,0,0,80,1,0,1
63,13,0,2,0,1,1,0,40,0,0,1
28,9,1,3,0,0,0,0,30,1,1,1
34,10,1,0,0,1,0,0,40,1,1,2
50,13,0,2,0,1,0,0,44,1,0,0
27,13,1,3,0,0,0,0,65,1,1,1
27,9,0,2,0,1,0,0,62,1,1,1
34,10,0,1,0,0,0,1,40,1,0,1
74,10,0,2,0,1,1,0,24,1,0,1
30,13,1,3,0,0,1,0,38,1,1,1
38,9,0,2,0,1,0,0,60,1,1,2
45,9,1,0,0,0,0,0,32,1,1,1
28,13,1,3,0,1,0,0,40,1,1,1
30,9,1,4,3,1,0,0,60,1,1,1
19,9,1,5,4,0,0,0,60,0,1,1
35,12,0,2,0,1,0,0,40,0,1,1
36,13,0,2,0,1,0,0,50,1,0,1
39,16,1,3,0,1,0,1,50,1,0,0
48,9,1,5,0,1,0,0,40,1,1,0
61,9,0,2,0,1,0,0,40,1,1,2
45,9,0,2,2,1,0,0,50,0,0,2
51,13,0,2,0,1,0,0,20,1,0,1
41,9,1,0,3,1,1,0,40,1,1,0
26,13,1,3,0,0,0,0,45,1,1,1
18,7,1,4,0,1,0,0,10,1,1,0
20,10,1,5,0,0,0,0,35,1,1,1
43,14,0,1,0,0,1,0,32,1,0,1
66,10,0,2,3,1,0,0,40,1,0,1
32,10,0,2,0,1,1,0,40,1,1,1
47,6,0,2,0,1,0,0,40,1,1,1
40,9,1,5,0,1,0,0,40,1,1,2
41,13,0,2,0,1,0,0,40,1,1,1
35,9,0,2,0,1,0,0,50,1,1,1
46,13,0,2,0,1,0,1,45,1,0,2
29,10,1,3,0,0,0,0,40,1,0,0
42,13,0,2,2,1,0,0,40,0,0,1
22,13,1,3,0,1,0,0,40,1,1,1
44,13,0,2,0,1,0,0,45,1,1,1
28,13,0,1,0,0,1,0,20,1,0,1
39,9,0,2,0,1,1,0,40,1,0,1
21,10,1,4,0,1,0,0,45,1,1,1
61,13,1,3,0,0,0,1,50,1,0,2
38,10,1,3,0,1,0,0,46,1,1,1
36,4,0,2,0,1,0,0,35,1,1,2
57,10,1,0,0,0,0,0,40,1,1,1
21,10,1,3,0,0,0,0,50,1,1,1
56,9,1,0,0,0,0,1,40,1,1,1
47,10,1,3,0,0,0,0,40,1,1,1
74,10,0,2,0,1,0,0,35,1,0,2
56,9,0,2,2,1,0,0,40,0,1,0
36,9,1,3,3,1,0,0,40,1,1,1
51,12,0,2,0,1,0,0,50,1,1,1
26,13,1,3,0,0,0,0,40,1,1,0
52,10,1,0,0,0,0,0,50,1,1,1
46,13,0,2,0,1,0,0,40,0,0,1
21,9,1,5,0,0,0,0,35,1,1,1
35,10,1,3,0,0,0,0,38,1,1,1
35,13,0,2,0,1,0,0,50,1,0,2
39,10,1,3,0,0,1,0,40,1,0,1
30,9,1,3,0,1,0,0,40,1,1,1
40,10,1,0,0,0,0,0,40,1,1,1
55,9,1,0,0,1,0,0,40,1,1,1
31,9,0,2,0,1,1,0,40,1,0,1
69,4,1,3,0,0,1,0,20,1,1,1
42,10,0,2,0,1,0,0,45,1,1,1
54,13,1,3,0,1,1,0,50,1,0,2
55,10,1,3,0,0,0,0,40,1,1,1
56,9,0,2,0,1,0,0,40,1,0,0
50,9,1,3,0,1,0,1,40,1,1,0
32,9,0,2,0,1,0,0,40,1,1,1
61,10,0,2,0,1,0,0,40,1,1,2
29,6,1,0,0,0,0,0,40,0,1,1
51,6,0,2,3,1,0,0,40,1,1,1
46,13,1,3,0,1,0,0,40,0,1,1
52,2,0,2,4,1,0,0,50,0,1,1
26,11,0,2,0,1,0,1,45,1,1,1
37,9,0,1,2,0,0,0,40,0,0,1
25,10,0,2,0,1,0,0,25,0,1,1
19,9,1,3,3,1,0,0,20,1,1,1
31,9,0,2,0,1,0,0,40,1,1,1
53,13,1,0,0,0,0,0,38,0,1,0
37,13,0,2,0,1,0,0,40,1,0,1
23,10,1,3,0,0,0,0,30,1,1,1
51,9,0,2,0,1,0,0,40,1,1,1
34,9,0,1,0,0,0,0,40,1,0,1
38,15,0,2,0,1,0,0,99,1,0,1
45,10,0,2,3,1,1,0,99,1,0,1
34,10,1,3,0,0,0,0,40,1,1,1
45,10,1,4,0,1,0,0,45,1,1,1
29,9,0,1,0,0,0,0,40,0,1,1
35,13,1,3,0,0,0,0,20,1,1,0
53,10,0,2,0,1,0,0,55,1,1,1
49,6,0,2,0,1,0,0,40,1,1,0
39,9,1,0,3,0,0,0,28,0,1,1
45,13,1,3,0,1,0,0,40,1,0,1
76,13,1,3,0,0,0,0,20,1,1,1
69,13,1,3,0,1,0,0,40,1,1,2
24,10,1,3,0,1,0,1,40,1,1,1
37,10,0,2,0,1,0,0,40,1,1,1
25,9,0,2,0,1,0,0,40,1,1,1
28,9,0,2,0,1,0,0,45,1,0,1
52,10,1,3,0,0,0,0,40,1,1,1
41,13,1,4,2,0,0,0,40,0,1,1
31,13,0,1,0,0,0,0,40,1,0,2
51,14,0,2,0,1,1,0,45,1,0,1
48,9,0,2,0,1,0,0,55,1,1,1
46,13,1,3,0,1,1,0,40,1,0,1
35,11,1,4,0,0,1,0,40,1,0,1
27,5,0,2,0,1,0,0,40,1,1,2
23,9,1,4,0,0,0,0,16,1,1,1
57,9,1,0,0,0,0,0,40,1,1,1
28,10,1,3,0,0,0,0,40,1,1,1
21,1,1,3,0,1,0,0,50,0,1,1
20,10,1,4,0,1,0,0,40,1,1,1
27,13,0,2,0,1,0,1,50,1,0,1
29,10,1,4,0,0,0,0,40,1,1,1
33,10,1,0,0,1,0,0,40,1,1,1
26,9,1,4,3,1,0,0,40,1,1,1
18,9,1,4,0,0,0,0,20,1,1,1
19,10,1,3,0,0,0,0,35,1,1,1
29,9,1,0,0,1,0,0,35,1,1,1
32,13,1,4,0,0,0,0,40,1,1,1
43,9,1,3,0,0,0,0,24,1,1,1
76,9,0,2,0,1,1,0,24,1,1,1
29,14,0,2,0,1,1,0,40,1,0,1
40,13,0,2,0,1,0,0,70,0,1,2
69,9,1,0,3,0,1,0,40,1,1,1
24,9,1,0,0,0,0,0,40,0,1,1
45,15,1,0,3,1,1,0,36,1,0,0
52,4,0,2,0,1,0,0,40,1,1,0
40,10,0,2,0,1,0,0,50,1,0,1
60,9,1,3,0,0,0,0,40,1,1,1
45,11,0,2,0,1,0,0,60,1,1,2
19,9,1,4,0,1,0,0,20,1,1,3
18,7,1,4,0,1,0,0,8,1,1,0
45,9,1,3,3,0,0,0,35,1,1,1
55,9,0,2,0,1,0,0,40,1,1,2
26,10,1,5,3,1,0,0,30,1,1,1
37,9,0,2,0,1,0,0,40,1,1,1
37,13,0,2,0,1,0,0,60,1,0,1
24,13,1,3,0,1,0,0,40,1,1,1
27,9,1,4,0,1,0,0,40,1,1,1
52,10,0,2,0,1,0,0,48,1,0,1
21,10,1,4,0,1,0,0,40,1,1,1
55,16,0,2,0,1,0,1,60,1,1,2
49,8,1,0,0,0,0,0,45,1,1,1
44,14,0,2,0,1,0,1,60,1,0,0
18,7,1,4,0,0,0,0,25,1,1,1
59,7,1,3,3,0,0,0,35,1,1,1
44,15,0,2,0,1,1,0,60,1,0,1
64,13,1,3,0,1,1,0,55,1,0,1
70,14,0,2,3,1,0,0,40,1,1,2
24,8,1,5,4,1,0,0,40,0,1,1
18,9,1,4,0,0,0,0,25,1,1,1
62,9,0,2,2,1,0,0,40,0,1,1
47,9,0,2,0,1,0,0,45,1,1,1
38,11,0,1,0,0,0,0,36,1,0,1
31,11,0,2,0,1,0,0,45,1,1,1
60,11,1,0,2,0,0,0,40,1,0,1
38,13,1,3,3,1,1,0,40,1,0,1
67,16,1,3,0,0,1,0,50,1,0,0
28,15,0,2,0,1,0,0,65,1,1,1
57,13,0,2,0,1,0,0,50,1,0,2
30,10,0,2,0,1,0,0,48,1,1,1
41,13,0,1,0,0,0,1,20,1,1,0
43,9,1,4,2,0,0,0,40,0,1,1
54,14,1,3,0,0,0,0,40,1,1,0
37,9,1,0,0,1,0,0,40,1,1,0
60,9,0,2,0,1,0,1,40,1,0,0
66,7,0,2,0,1,0,0,40,1,1,2
26,9,1,3,0,1,0,0,40,1,1,1
28,13,0,2,0,1,1,0,55,1,0,1
19,9,1,4,3,1,0,0,40,1,1,1
23,10,1,4,0,1,0,0,40,0,1,1
32,12,0,2,0,1,0,0,56,0,0,0
43,9,1,3,3,0,0,0,40,1,1,1
37,2,0,2,0,1,0,0,40,0,1,1
18,10,1,4,0,0,0,0,30,1,1,1
36,13,0,2,4,1,0,0,40,0,0,1
30,13,1,3,0,1,0,0,60,0,1,1
58,10,0,2,0,1,0,0,35,1,1,2
35,9,1,4,3,0,0,0,35,0,1,1
34,9,0,2,0,1,0,0,50,1,0,1
30,7,0,2,0,1,0,0,40,0,1,1
33,12,1,0,2,1,0,0,30,0,1,1
29,9,1,3,0,1,0,0,40,1,1,2
46,10,1,3,0,1,0,0,45,1,1,1
48,9,0,2,0,1,0,0,40,1,1,1
53,13,0,2,3,1,0,0,40,1,1,1
52,9,0,2,0,1,0,0,40,1,1,1
41,9,1,3,0,1,0,0,30,1,1,1
60,10,0,2,0,1,0,0,40,1,1,0
48,12,0,2,0,1,0,0,40,1,1,2
65,10,0,2,2,1,1,0,40,1,0,1
50,9,0,2,0,1,0,0,40,0,1,1
41,10,0,2,0,1,1,0,40,1,1,0
